COD_SEC,GR_SETOR,Seção,COD_DIV,Divisão,COD_GRUPO,Grupo,COD_CLASSE,Classe,COD_SUBC,COD_SUBCsp,Subclasse,Rotas,Rotas_Portal,SC Competitiva
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,26,"FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",26.8,"Fabricação de mídias virgens, magnéticas e ópticas",26.80-9,"Fabricação de mídias virgens, magnéticas e ópticas",2680-9/00,2680900,"Fabricação de mídias virgens, magnéticas e ópticas",TIC,TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,TIC (Indústria)
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,27,"FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS",27.1,"Fabricação de geradores, transformadores e motores elétricos",27.10-4,"Fabricação de geradores, transformadores e motores elétricos",2710-4/01,2710401,"Fabricação de geradores de corrente contínua e alternada, peças e acessórios",ENERGIA,ENERGIA,Equipamentos Elétricos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,27,"FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS",27.1,"Fabricação de geradores, transformadores e motores elétricos",27.10-4,"Fabricação de geradores, transformadores e motores elétricos",2710-4/02,2710402,"Fabricação de transformadores, indutores, conversores, sincronizadores e semelhantes, peças e acessórios",ENERGIA,ENERGIA,Equipamentos Elétricos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,27,"FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS",27.1,"Fabricação de geradores, transformadores e motores elétricos",27.10-4,"Fabricação de geradores, transformadores e motores elétricos",2710-4/03,2710403,"Fabricação de motores elétricos, peças e acessórios",ENERGIA,ENERGIA,Equipamentos Elétricos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,27,"FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS",27.2,"Fabricação de pilhas, baterias e acumuladores elétricos",27.21-0,"Fabricação de pilhas, baterias e acumuladores elétricos, exceto para veículos automotores",2721-0/00,2721000,"Fabricação de pilhas, baterias e acumuladores elétricos, exceto para veículos automotores",ENERGIA,ENERGIA,Equipamentos Elétricos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,27,"FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS",27.2,"Fabricação de pilhas, baterias e acumuladores elétricos",27.22-8,Fabricação de baterias e acumuladores para veículos automotores,2722-8/01,2722801,Fabricação de baterias e acumuladores para veículos automotores,ENERGIA,ENERGIA,Equipamentos Elétricos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,27,"FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS",27.2,"Fabricação de pilhas, baterias e acumuladores elétricos",27.22-8,Fabricação de baterias e acumuladores para veículos automotores,2722-8/02,2722802,Recondicionamento de baterias e acumuladores para veículos automotores,ENERGIA,ENERGIA,Equipamentos Elétricos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,27,"FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS",27.3,Fabricação de equipamentos para distribuição e controle de energia elétrica,27.31-7,Fabricação de aparelhos e equipamentos para distribuição e controle de energia elétrica,2731-7/00,2731700,Fabricação de aparelhos e equipamentos para distribuição e controle de energia elétrica,ENERGIA,ENERGIA,Equipamentos Elétricos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,27,"FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS",27.3,Fabricação de equipamentos para distribuição e controle de energia elétrica,27.32-5,Fabricação de material elétrico para instalações em circuito de consumo,2732-5/00,2732500,Fabricação de material elétrico para instalações em circuito de consumo,ENERGIA,ENERGIA,Equipamentos Elétricos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,27,"FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS",27.3,Fabricação de equipamentos para distribuição e controle de energia elétrica,27.33-3,"Fabricação de fios, cabos e condutores elétricos isolados",2733-3/00,2733300,"Fabricação de fios, cabos e condutores elétricos isolados",ENERGIA,ENERGIA,Equipamentos Elétricos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,27,"FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS",27.4,Fabricação de lâmpadas e outros equipamentos de iluminação,27.40-6,Fabricação de lâmpadas e outros equipamentos de iluminação,2740-6/01,2740601,Fabricação de lâmpadas,ENERGIA,ENERGIA,Equipamentos Elétricos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,27,"FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS",27.4,Fabricação de lâmpadas e outros equipamentos de iluminação,27.40-6,Fabricação de lâmpadas e outros equipamentos de iluminação,2740-6/02,2740602,Fabricação de luminárias e outros equipamentos de iluminação,ENERGIA,ENERGIA,Equipamentos Elétricos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,27,"FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS",27.5,Fabricação de eletrodomésticos,27.51-1,"Fabricação de fogões, refrigeradores e máquinas de lavar e secar para uso doméstico",2751-1/00,2751100,"Fabricação de fogões, refrigeradores e máquinas de lavar e secar para uso doméstico, peças e acessórios",ENERGIA,ENERGIA,Equipamentos Elétricos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,27,"FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS",27.5,Fabricação de eletrodomésticos,27.59-7,Fabricação de aparelhos eletrodomésticos não especificados anteriormente,2759-7/01,2759701,"Fabricação de aparelhos elétricos de uso pessoal, peças e acessórios",ENERGIA,ENERGIA,Equipamentos Elétricos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,27,"FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS",27.5,Fabricação de eletrodomésticos,27.59-7,Fabricação de aparelhos eletrodomésticos não especificados anteriormente,2759-7/99,2759799,"Fabricação de outros aparelhos eletrodomésticos não especificados anteriormente, peças e acessórios",ENERGIA,ENERGIA,Equipamentos Elétricos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,27,"FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS",27.9,Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente,27.90-2,Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente,2790-2/01,2790201,"Fabricação de eletrodos, contatos e outros artigos de carvão e grafita para uso elétrico, eletroímãs e isoladores",ENERGIA,ENERGIA,Equipamentos Elétricos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,27,"FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS",27.9,Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente,27.90-2,Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente,2790-2/02,2790202,Fabricação de equipamentos para sinalização e alarme,ENERGIA,ENERGIA,Equipamentos Elétricos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,27,"FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS",27.9,Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente,27.90-2,Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente,2790-2/99,2790299,Fabricação de outros equipamentos e aparelhos elétricos não especificados anteriormente,ENERGIA,ENERGIA,Equipamentos Elétricos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,28,FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,28.1,"Fabricação de motores, bombas, compressores e equipamentos de transmissão",28.11-9,"Fabricação de motores e turbinas, exceto para aviões e veículos rodoviários",2811-9/00,2811900,"Fabricação de motores e turbinas, peças e acessórios, exceto para aviões e veículos rodoviários",BENS DE CAPITAL,BENS DE CAPITAL,Máquinas e Equipamentos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,28,FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,28.1,"Fabricação de motores, bombas, compressores e equipamentos de transmissão",28.12-7,"Fabricação de equipamentos hidráulicos e pneumáticos, exceto válvulas",2812-7/00,2812700,"Fabricação de equipamentos hidráulicos e pneumáticos, peças e acessórios, exceto válvulas",BENS DE CAPITAL,BENS DE CAPITAL,Máquinas e Equipamentos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,28,FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,28.1,"Fabricação de motores, bombas, compressores e equipamentos de transmissão",28.13-5,"Fabricação de válvulas, registros e dispositivos semelhantes",2813-5/00,2813500,"Fabricação de válvulas, registros e dispositivos semelhantes, peças e acessórios",BENS DE CAPITAL,BENS DE CAPITAL,Máquinas e Equipamentos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,28,FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,28.1,"Fabricação de motores, bombas, compressores e equipamentos de transmissão",28.14-3,Fabricação de compressores,2814-3/01,2814301,"Fabricação de compressores para uso industrial, peças e acessórios",BENS DE CAPITAL,BENS DE CAPITAL,Máquinas e Equipamentos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,28,FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,28.1,"Fabricação de motores, bombas, compressores e equipamentos de transmissão",28.14-3,Fabricação de compressores,2814-3/02,2814302,"Fabricação de compressores para uso não-industrial, peças e acessórios",BENS DE CAPITAL,BENS DE CAPITAL,Máquinas e Equipamentos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,28,FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,28.1,"Fabricação de motores, bombas, compressores e equipamentos de transmissão",28.15-1,Fabricação de equipamentos de transmissão para fins industriais,2815-1/01,2815101,Fabricação de rolamentos para fins industriais,BENS DE CAPITAL,BENS DE CAPITAL,Máquinas e Equipamentos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,28,FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,28.1,"Fabricação de motores, bombas, compressores e equipamentos de transmissão",28.15-1,Fabricação de equipamentos de transmissão para fins industriais,2815-1/02,2815102,"Fabricação de equipamentos de transmissão para fins industriais, exceto rolamentos",BENS DE CAPITAL,BENS DE CAPITAL,Máquinas e Equipamentos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,28,FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,28.2,Fabricação de máquinas e equipamentos de uso geral,28.21-6,Fabricação de aparelhos e equipamentos para instalações térmicas,2821-6/01,2821601,"Fabricação de fornos industriais, aparelhos e equipamentos não-elétricos para instalações térmicas, peças e acessórios",BENS DE CAPITAL,BENS DE CAPITAL,Máquinas e Equipamentos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,28,FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,28.2,Fabricação de máquinas e equipamentos de uso geral,28.21-6,Fabricação de aparelhos e equipamentos para instalações térmicas,2821-6/02,2821602,"Fabricação de estufas e fornos elétricos para fins industriais, peças e acessórios",BENS DE CAPITAL,BENS DE CAPITAL,Máquinas e Equipamentos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,28,FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,28.2,Fabricação de máquinas e equipamentos de uso geral,28.22-4,"Fabricação de máquinas, equipamentos e aparelhos para transporte e elevação de cargas e pessoas",2822-4/01,2822401,"Fabricação de máquinas, equipamentos e aparelhos para transporte e elevação de pessoas, peças e acessórios",BENS DE CAPITAL,BENS DE CAPITAL,Máquinas e Equipamentos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,28,FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,28.2,Fabricação de máquinas e equipamentos de uso geral,28.22-4,"Fabricação de máquinas, equipamentos e aparelhos para transporte e elevação de cargas e pessoas",2822-4/02,2822402,"Fabricação de máquinas, equipamentos e aparelhos para transporte e elevação de cargas, peças e acessórios",BENS DE CAPITAL,BENS DE CAPITAL,Máquinas e Equipamentos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,28,FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,28.2,Fabricação de máquinas e equipamentos de uso geral,28.23-2,Fabricação de máquinas e aparelhos de refrigeração e ventilação para uso industrial e comercial,2823-2/00,2823200,"Fabricação de máquinas e aparelhos de refrigeração e ventilação para uso industrial e comercial, peças e acessórios",BENS DE CAPITAL,BENS DE CAPITAL,Máquinas e Equipamentos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,28,FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,28.2,Fabricação de máquinas e equipamentos de uso geral,28.24-1,Fabricação de aparelhos e equipamentos de ar condicionado,2824-1/01,2824101,Fabricação de aparelhos e equipamentos de ar condicionado para uso industrial,BENS DE CAPITAL,BENS DE CAPITAL,Máquinas e Equipamentos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,28,FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,28.2,Fabricação de máquinas e equipamentos de uso geral,28.24-1,Fabricação de aparelhos e equipamentos de ar condicionado,2824-1/02,2824102,Fabricação de aparelhos e equipamentos de ar condicionado para uso não-industrial,BENS DE CAPITAL,BENS DE CAPITAL,Máquinas e Equipamentos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,28,FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,28.2,Fabricação de máquinas e equipamentos de uso geral,28.25-9,Fabricação de máquinas e equipamentos para saneamento básico e ambiental,2825-9/00,2825900,"Fabricação de máquinas e equipamentos para saneamento básico e ambiental, peças e acessórios",BENS DE CAPITAL,BENS DE CAPITAL,Máquinas e Equipamentos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,28,FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,28.2,Fabricação de máquinas e equipamentos de uso geral,28.29-1,Fabricação de máquinas e equipamentos de uso geral não especificados anteriormente,2829-1/01,2829101,"Fabricação de máquinas de escrever, calcular e outros equipamentos não-eletrônicos para escritório, peças e acessórios",BENS DE CAPITAL,BENS DE CAPITAL,Máquinas e Equipamentos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,28,FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,28.2,Fabricação de máquinas e equipamentos de uso geral,28.29-1,Fabricação de máquinas e equipamentos de uso geral não especificados anteriormente,2829-1/99,2829199,"Fabricação de outras máquinas e equipamentos de uso geral não especificados anteriormente, peças e acessórios",BENS DE CAPITAL,BENS DE CAPITAL,Máquinas e Equipamentos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,28,FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,28.3,Fabricação de tratores e de máquinas e equipamentos para a agricultura e pecuária,28.31-3,Fabricação de tratores agrícolas,2831-3/00,2831300,"Fabricação de tratores agrícolas, peças e acessórios",BENS DE CAPITAL,BENS DE CAPITAL,Máquinas e Equipamentos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,28,FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,28.3,Fabricação de tratores e de máquinas e equipamentos para a agricultura e pecuária,28.32-1,Fabricação de equipamentos para irrigação agrícola,2832-1/00,2832100,"Fabricação de equipamentos para irrigação agrícola, peças e acessórios",BENS DE CAPITAL,BENS DE CAPITAL,Máquinas e Equipamentos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,28,FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,28.3,Fabricação de tratores e de máquinas e equipamentos para a agricultura e pecuária,28.33-0,"Fabricação de máquinas e equipamentos para a agricultura e pecuária, exceto para irrigação",2833-0/00,2833000,"Fabricação de máquinas e equipamentos para a agricultura e pecuária, peças e acessórios, exceto para irrigação",BENS DE CAPITAL,BENS DE CAPITAL,Máquinas e Equipamentos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,28,FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,28.4,Fabricação de máquinas-ferramenta,28.40-2,Fabricação de máquinas-ferramenta,2840-2/00,2840200,"Fabricação de máquinas-ferramenta, peças e acessórios",BENS DE CAPITAL,BENS DE CAPITAL,Máquinas e Equipamentos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,28,FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,28.5,Fabricação de máquinas e equipamentos de uso na extração mineral e na construção,28.51-8,Fabricação de máquinas e equipamentos para a prospecção e extração de petróleo,2851-8/00,2851800,"Fabricação de máquinas e equipamentos para a prospecção e extração de petróleo, peças e acessórios",BENS DE CAPITAL,BENS DE CAPITAL,Máquinas e Equipamentos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,28,FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,28.5,Fabricação de máquinas e equipamentos de uso na extração mineral e na construção,28.52-6,"Fabricação de outras máquinas e equipamentos para uso na extração mineral, exceto na extração de petróleo",2852-6/00,2852600,"Fabricação de outras máquinas e equipamentos para uso na extração mineral, peças e acessórios, exceto na extração de petróleo",BENS DE CAPITAL,BENS DE CAPITAL,Máquinas e Equipamentos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,28,FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,28.5,Fabricação de máquinas e equipamentos de uso na extração mineral e na construção,28.53-4,"Fabricação de tratores, exceto agrícolas",2853-4/00,2853400,"Fabricação de tratores, peças e acessórios, exceto agrícolas",BENS DE CAPITAL,BENS DE CAPITAL,Máquinas e Equipamentos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,28,FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,28.5,Fabricação de máquinas e equipamentos de uso na extração mineral e na construção,28.54-2,"Fabricação de máquinas e equipamentos para terraplenagem, pavimentação e construção, exceto tratores",2854-2/00,2854200,"Fabricação de máquinas e equipamentos para terraplenagem, pavimentação e construção, peças e acessórios, exceto tratores",BENS DE CAPITAL,BENS DE CAPITAL,Máquinas e Equipamentos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,28,FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,28.6,Fabricação de máquinas e equipamentos de uso industrial específico,28.61-5,"Fabricação de máquinas para a indústria metalúrgica, exceto máquinas-ferramenta",2861-5/00,2861500,"Fabricação de máquinas para a indústria metalúrgica, peças e acessórios, exceto máquinas-ferramenta",BENS DE CAPITAL,BENS DE CAPITAL,Máquinas e Equipamentos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,28,FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,28.6,Fabricação de máquinas e equipamentos de uso industrial específico,28.62-3,"Fabricação de máquinas e equipamentos para as indústrias de alimentos, bebidas e fumo",2862-3/00,2862300,"Fabricação de máquinas e equipamentos para as indústrias de alimentos, bebidas e fumo, peças e acessórios",BENS DE CAPITAL,BENS DE CAPITAL,Máquinas e Equipamentos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,28,FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,28.6,Fabricação de máquinas e equipamentos de uso industrial específico,28.63-1,Fabricação de máquinas e equipamentos para a indústria têxtil,2863-1/00,2863100,"Fabricação de máquinas e equipamentos para a indústria têxtil, peças e acessórios",BENS DE CAPITAL,BENS DE CAPITAL,Máquinas e Equipamentos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,28,FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,28.6,Fabricação de máquinas e equipamentos de uso industrial específico,28.64-0,"Fabricação de máquinas e equipamentos para as indústrias do vestuário, do couro e de calçados",2864-0/00,2864000,"Fabricação de máquinas e equipamentos para as indústrias do vestuário, do couro e de calçados, peças e acessórios",BENS DE CAPITAL,BENS DE CAPITAL,Máquinas e Equipamentos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,28,FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,28.6,Fabricação de máquinas e equipamentos de uso industrial específico,28.65-8,"Fabricação de máquinas e equipamentos para as indústrias de celulose, papel e papelão e artefatos",2865-8/00,2865800,"Fabricação de máquinas e equipamentos para as indústrias de celulose, papel e papelão e artefatos, peças e acessórios",BENS DE CAPITAL,BENS DE CAPITAL,Máquinas e Equipamentos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,28,FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,28.6,Fabricação de máquinas e equipamentos de uso industrial específico,28.66-6,Fabricação de máquinas e equipamentos para a indústria do plástico,2866-6/00,2866600,"Fabricação de máquinas e equipamentos para a indústria do plástico, peças e acessórios",BENS DE CAPITAL,BENS DE CAPITAL,Máquinas e Equipamentos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,28,FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,28.6,Fabricação de máquinas e equipamentos de uso industrial específico,28.69-1,Fabricação de máquinas e equipamentos para uso industrial específico não especificados anteriormente,2869-1/00,2869100,"Fabricação de máquinas e equipamentos para uso industrial específico não especificados anteriormente, peças e acessórios",BENS DE CAPITAL,BENS DE CAPITAL,Máquinas e Equipamentos
